age,eduyrs,home,skills,daily,inc4
27,11,Yes,8,1,Mid-high
40,17,Yes,12,0,Highest
59,15,Yes,8,1,Mid-high
31,9,Yes,9,1,Mid-high
41,22,Yes,4,1,Highest
35,15,Yes,9,1,Highest
31,18,Yes,8,1,Mid-high
36,12,Yes,5,0,Mid-high
35,12,Yes,8,1,Mid-high
60,16,Yes,6,1,Mid-low
18,10,Yes,7,1,Mid-high
31,11,Yes,7,1,Mid-low
90,10,No,0,0,Mid-low
61,8,Yes,0,0,Mid-low
32,12,Yes,9,1,Mid-high
55,10,Yes,7,0,Lowest
39,16,Yes,5,1,Mid-low
66,13,Yes,2,1,Lowest
36,12,Yes,10,1,Mid-high
42,16,Yes,7,1,Highest
65,19,Yes,4,0,Mid-high
23,14,Yes,8,1,Mid-high
26,15,Yes,7,1,Mid-high
62,14,Yes,2,1,Mid-low
65,15,Yes,8,1,Mid-low
61,11,Yes,6,0,Mid-low
61,16,Yes,3,0,Mid-low
48,9,Yes,5,1,Mid-high
30,16,Yes,12,1,Highest
55,11,Yes,6,1,Mid-high
45,24,Yes,12,1,Highest
64,12,Yes,3,1,Mid-low
47,11,No,2,1,Mid-high
82,10,No,0,0,Lowest
49,12,Yes,9,1,Highest
40,12,Yes,9,1,Mid-high
18,11,Yes,5,1,Mid-low
22,14,Yes,12,1,Highest
83,16,No,0,0,Lowest
71,10,Yes,3,1,Lowest
40,14,Yes,12,1,Mid-high
90,4,Yes,0,0,Mid-high
71,11,Yes,0,0,Mid-high
89,16,No,0,0,Lowest
41,17,Yes,12,1,Mid-low
46,16,Yes,8,1,Mid-high
63,14,Yes,12,1,Mid-high
52,13,Yes,9,1,Mid-low
78,8,Yes,0,0,Mid-low
52,12,Yes,4,1,Mid-high
56,11,Yes,6,1,Mid-high
30,15,Yes,8,1,Mid-high
44,15,Yes,6,1,Mid-low
30,12,Yes,12,1,Mid-high
39,9,Yes,9,1,Mid-low
84,7,No,0,0,Mid-low
24,11,Yes,10,1,Mid-high
52,16,Yes,10,1,Highest
73,7,No,0,0,Mid-low
67,11,No,0,0,Mid-low
38,18,Yes,12,1,Mid-high
53,13,Yes,9,1,Mid-high
80,12,No,0,0,Lowest
52,16,Yes,6,1,Mid-high
66,14,Yes,5,0,Mid-low
74,11,Yes,999,0,Lowest
25,14,Yes,12,1,Mid-high
30,16,Yes,12,1,Highest
21,12,Yes,6,1,Mid-high
84,15,Yes,0,0,Mid-low
48,15,Yes,6,1,Highest
43,26,Yes,9,1,Mid-low
71,13,Yes,6,1,Mid-low
56,16,Yes,9,1,Highest
30,17,Yes,8,1,Mid-high
50,16,Yes,12,1,Highest
35,17,Yes,10,1,Mid-high
38,17,Yes,8,1,Mid-low
30,12,Yes,12,1,Highest
49,8,Yes,3,0,Mid-low
67,11,Yes,0,1,Mid-low
48,22,Yes,12,1,Highest
34,14,Yes,9,1,Mid-high
64,12,Yes,1,0,Mid-low
82,14,Yes,0,0,Lowest
41,19,Yes,12,1,Highest
28,9,Yes,7,1,Lowest
58,9,Yes,1,0,Lowest
50,12,Yes,7,1,Mid-high
58,12,Yes,3,1,Lowest
40,22,Yes,12,1,Lowest
60,18,Yes,10,1,Highest
30,18,Yes,12,1,Highest
55,11,Yes,2,1,Highest
75,19,No,0,0,Mid-low
63,10,Yes,6,0,Lowest
48,19,Yes,9,1,Mid-high
56,11,Yes,11,1,Mid-high
62,12,Yes,0,1,Mid-low
60,12,Yes,0,0,Lowest
82,12,Yes,10,1,Lowest
34,17,Yes,11,1,Mid-high
36,13,Yes,6,1,Highest
47,25,Yes,7,1,Mid-high
69,13,Yes,0,0,Mid-high
57,16,Yes,6,1,Highest
40,10,Yes,2,1,Mid-low
67,22,No,6,1,Lowest
35,12,Yes,12,1,Mid-high
42,15,Yes,12,1,Mid-high
62,12,Yes,2,1,Mid-high
75,16,Yes,3,0,Mid-low
20,14,Yes,8,0,Lowest
49,11,Yes,7,1,Mid-high
51,18,Yes,9,1,Highest
33,16,Yes,12,1,Mid-low
42,17,Yes,12,1,Highest
41,16,Yes,7,1,Mid-high
60,11,Yes,2,0,Highest
47,10,Yes,2,0,Mid-high
63,11,Yes,12,1,Mid-low
70,11,Yes,0,0,Mid-low
73,18,Yes,10,1,Lowest
39,18,Yes,12,1,Highest
46,17,Yes,6,1,Highest
50,19,Yes,10,1,Mid-low
25,17,Yes,7,1,Highest
87,7,No,0,0,Lowest
56,13,Yes,5,0,Mid-low
68,18,Yes,12,1,Lowest
19,11,Yes,5,1,Highest
34,15,Yes,12,1,Highest
30,14,Yes,4,1,Mid-high
31,16,Yes,12,1,Mid-high
60,15,Yes,4,0,Highest
41,15,Yes,2,1,Mid-low
58,16,Yes,8,0,Mid-high
27,15,Yes,7,1,Mid-high
78,12,Yes,0,0,Lowest
44,15,Yes,7,1,Mid-high
35,14,Yes,3,1,Lowest
45,20,Yes,9,1,Mid-high
38,12,Yes,6,1,Mid-low
43,12,Yes,12,1,Highest
33,16,Yes,10,1,Mid-high
71,15,Yes,4,0,Lowest
35,13,Yes,9,1,Highest
37,16,Yes,12,1,Mid-low
23,8,Yes,3,1,Mid-high
61,15,Yes,5,1,Mid-low
68,14,Yes,6,0,Lowest
48,17,Yes,7,1,Lowest
64,18,Yes,6,1,Lowest
26,17,Yes,9,1,Highest
86,10,Yes,2,1,Mid-low
31,16,Yes,9,1,Highest
44,11,Yes,9,0,Mid-low
76,13,Yes,2,1,Lowest
39,9,Yes,10,1,Mid-low
66,15,Yes,7,1,Mid-high
68,13,Yes,2,1,Mid-low
51,15,Yes,5,1,Mid-high
78,15,Yes,4,0,Mid-high
31,14,Yes,9,1,Highest
87,13,Yes,9,1,Highest
21,10,Yes,12,1,Highest
82,9,No,0,0,Lowest
81,7,Yes,0,0,Lowest
51,16,Yes,8,1,Highest
65,17,Yes,0,1,Lowest
47,11,Yes,10,1,Mid-low
36,18,Yes,8,1,Mid-high
58,11,Yes,7,1,Mid-high
78,11,No,8,0,Lowest
32,18,Yes,10,1,Highest
54,10,Yes,10,1,Mid-high
55,26,Yes,10,1,Highest
39,24,Yes,10,1,Highest
79,8,No,0,0,Mid-low
36,15,Yes,5,1,Mid-low
52,11,Yes,7,1,Mid-low
33,16,Yes,10,1,Highest
82,12,No,0,0,Lowest
75,10,No,0,0,Mid-low
34,18,Yes,11,1,Mid-high
57,17,Yes,12,1,Mid-low
32,18,Yes,10,1,Mid-high
21,13,Yes,12,1,Highest
80,21,Yes,3,1,Lowest
61,12,No,0,0,Mid-high
37,12,Yes,7,1,Mid-high
30,16,Yes,12,1,Highest
55,11,No,0,0,Lowest
20,11,Yes,4,1,Mid-high
38,16,Yes,12,1,Lowest
72,15,Yes,0,1,Lowest
60,13,Yes,8,1,Mid-low
56,15,Yes,12,1,Mid-high
65,15,Yes,11,1,Mid-low
45,21,Yes,7,1,Highest
49,20,Yes,7,1,Lowest
59,24,Yes,12,1,Mid-high
38,9,Yes,8,1,Lowest
61,12,Yes,6,1,Mid-high
54,13,Yes,3,1,Mid-high
84,11,No,0,0,Mid-low
64,12,Yes,3,0,Mid-high
73,11,No,0,0,Lowest
58,19,Yes,6,1,Mid-high
49,16,Yes,9,0,Highest
49,20,Yes,8,1,Mid-low
46,13,Yes,12,1,Lowest
65,16,Yes,4,1,Highest
27,12,Yes,12,1,Mid-low
32,17,Yes,12,1,Mid-high
53,17,Yes,6,0,Mid-high
54,18,Yes,9,1,Highest
61,11,Yes,5,1,Mid-low
62,12,Yes,6,0,Lowest
45,12,Yes,0,0,Mid-high
64,10,No,0,0,Lowest
64,16,Yes,10,1,Mid-high
68,12,Yes,0,0,Mid-low
39,25,Yes,8,1,Mid-high
20,12,Yes,8,1,Mid-high
64,13,Yes,5,0,Mid-low
63,16,Yes,6,1,Mid-high
38,17,Yes,12,1,Mid-high
53,11,Yes,6,1,Highest
51,13,Yes,6,1,Highest
74,11,Yes,3,0,Mid-low
56,12,Yes,0,1,Lowest
33,12,Yes,12,1,Mid-high
73,20,Yes,3,0,Mid-low
39,14,Yes,8,1,Highest
66,20,Yes,3,1,Highest
29,19,Yes,9,1,Mid-high
37,9,Yes,2,1,Mid-high
49,14,Yes,6,1,Mid-high
64,10,Yes,2,0,Mid-low
38,16,Yes,6,0,Highest
84,14,No,0,0,Mid-low
40,16,Yes,12,1,Highest
37,17,Yes,8,1,Mid-high
36,20,Yes,12,1,Mid-high
55,16,Yes,12,1,Lowest
56,11,Yes,6,0,Mid-low
39,12,Yes,6,1,Mid-low
66,9,No,0,0,Mid-high
55,11,Yes,12,1,Mid-high
37,9,Yes,5,1,Mid-high
72,12,Yes,3,0,Lowest
61,16,Yes,8,1,Mid-high
50,11,Yes,0,0,Mid-low
67,16,Yes,12,1,Mid-low
34,14,Yes,7,1,Highest
41,20,Yes,12,1,Mid-high
53,15,Yes,9,1,Highest
50,11,Yes,6,1,Mid-low
60,15,Yes,3,1,Mid-high
59,16,Yes,6,1,Mid-high
47,12,Yes,6,1,Mid-high
82,17,Yes,3,1,Lowest
64,16,Yes,8,1,Mid-low
83,9,Yes,0,0,Mid-high
64,16,Yes,8,0,Mid-low
46,15,Yes,8,1,Mid-high
26,15,Yes,12,1,Highest
63,11,No,3,0,Mid-high
73,14,Yes,0,0,Mid-low
69,16,Yes,8,0,Mid-high
53,16,Yes,3,1,Mid-low
74,14,Yes,8,1,Mid-low
60,16,Yes,7,1,Mid-high
32,15,Yes,7,1,Mid-low
45,22,Yes,7,0,Highest
73,13,Yes,7,0,Lowest
18,11,Yes,7,1,Mid-high
69,13,No,0,0,Lowest
66,17,Yes,0,0,Mid-low
43,16,Yes,12,1,Highest
72,13,Yes,2,0,Mid-low
71,13,No,0,0,Mid-low
25,15,Yes,9,1,Mid-high
61,12,Yes,3,0,Mid-low
46,14,No,8,0,Mid-high
28,17,Yes,10,1,Highest
22,15,Yes,12,1,Highest
84,15,Yes,0,0,Lowest
51,15,Yes,3,1,Mid-low
78,9,No,0,0,Lowest
85,9,No,0,0,Lowest
45,21,Yes,7,1,Mid-low
48,10,Yes,1,0,Mid-low
89,4,No,0,0,Mid-low
46,12,Yes,3,1,Mid-low
62,12,Yes,2,0,Mid-low
60,11,Yes,0,0,Mid-low
27,17,Yes,8,1,Highest
85,16,Yes,999,0,Lowest
37,16,Yes,12,1,Highest
63,11,Yes,1,1,Mid-low
33,15,Yes,12,1,Highest
35,17,Yes,12,1,Mid-low
73,19,Yes,6,1,Mid-low
70,16,Yes,9,1,Mid-high
88,8,No,0,0,Mid-low
64,11,No,0,0,Mid-low
60,19,Yes,9,1,Mid-low
22,14,Yes,7,1,Mid-high
63,11,No,0,0,Mid-low
65,10,Yes,0,0,Mid-low
33,18,Yes,9,1,Highest
69,12,Yes,8,0,Lowest
51,12,Yes,0,1,Mid-high
28,21,Yes,10,1,Highest
63,14,Yes,7,1,Mid-low
49,11,Yes,10,1,Mid-low
53,11,Yes,3,1,Mid-high
73,14,No,0,0,Mid-low
51,16,Yes,12,1,Mid-high
67,11,Yes,0,0,Mid-high
83,17,Yes,0,1,Mid-low
34,17,Yes,7,1,Mid-low
29,12,Yes,5,1,Mid-low
46,19,Yes,8,1,Mid-high
45,15,Yes,9,1,Mid-high
37,19,Yes,12,1,Mid-high
52,8,Yes,10,1,Mid-high
64,14,Yes,4,1,Mid-low
70,15,Yes,2,1,Lowest
26,14,Yes,10,1,Mid-low
27,17,Yes,9,1,Mid-high
28,12,Yes,9,1,Mid-low
49,9,Yes,6,1,Mid-high
57,16,Yes,9,1,Mid-high
65,12,No,0,0,Lowest
50,15,Yes,6,1,Mid-low
48,11,Yes,7,1,Highest
42,16,No,10,1,Mid-high
53,16,Yes,6,1,Mid-low
44,14,Yes,3,1,Lowest
72,20,Yes,0,0,Mid-low
87,16,No,0,0,Lowest
46,16,Yes,12,1,Mid-high
85,13,No,0,0,Mid-low
43,15,Yes,8,1,Mid-low
73,13,No,0,0,Lowest
45,14,Yes,12,1,Mid-high
31,20,Yes,9,1,Highest
37,20,Yes,12,1,Mid-high
85,12,Yes,0,0,Lowest
51,17,Yes,9,1,Highest
39,15,Yes,10,1,Mid-high
34,10,Yes,9,1,Mid-high
60,16,Yes,6,1,Highest
62,10,Yes,8,1,Lowest
63,27,Yes,9,1,Mid-high
76,11,Yes,0,1,Mid-high
50,24,Yes,12,1,Highest
61,12,Yes,0,0,Mid-low
33,11,Yes,3,1,Mid-high
34,21,Yes,12,1,Highest
42,20,Yes,10,1,Highest
73,11,No,0,0,Lowest
61,14,Yes,0,0,Mid-low
18,11,Yes,9,1,Mid-high
32,13,Yes,4,1,Mid-high
71,8,Yes,1,1,Mid-high
71,16,Yes,3,1,Mid-low
79,7,Yes,0,0,Mid-low
62,16,Yes,6,1,Mid-high
23,13,Yes,6,1,Mid-low
37,18,Yes,12,1,Highest
34,13,Yes,6,1,Mid-low
25,13,Yes,8,1,Mid-low
37,12,Yes,9,1,Mid-high
24,12,Yes,10,1,Lowest
77,14,Yes,10,1,Mid-high
33,18,Yes,9,1,Mid-low
75,10,Yes,1,1,Mid-high
32,18,Yes,6,1,Lowest
66,18,Yes,11,0,Lowest
64,13,Yes,3,0,Mid-high
23,14,Yes,12,1,Mid-low
59,19,Yes,9,1,Mid-high
56,18,Yes,7,1,Highest
69,9,Yes,5,1,Mid-high
56,15,Yes,9,1,Highest
73,18,Yes,9,1,Mid-high
47,12,Yes,9,1,Mid-high
48,11,Yes,11,1,Mid-high
86,16,Yes,8,0,Mid-low
28,12,Yes,12,1,Mid-high
70,13,Yes,6,0,Lowest
76,7,Yes,0,0,Lowest
52,18,Yes,6,1,Highest
50,17,Yes,6,1,Mid-high
22,13,Yes,12,1,Mid-low
73,15,Yes,10,1,Mid-high
64,15,Yes,12,1,Lowest
75,12,Yes,7,1,Mid-low
42,20,Yes,9,1,Mid-high
68,8,Yes,3,1,Lowest
62,15,Yes,12,1,Mid-high
68,16,Yes,12,1,Lowest
65,18,Yes,12,1,Highest
49,18,Yes,6,1,Highest
77,8,No,0,0,Lowest
73,7,Yes,3,0,Mid-high
62,14,Yes,4,1,Mid-low
24,16,Yes,12,1,Highest
28,18,Yes,12,1,Lowest
37,17,Yes,12,1,Mid-high
46,15,Yes,10,1,Mid-low
50,13,Yes,9,1,Mid-high
63,12,Yes,5,1,Mid-low
24,16,Yes,12,1,Lowest
67,17,Yes,12,1,Mid-high
83,10,Yes,2,0,Lowest
73,16,Yes,8,1,Highest
53,17,Yes,12,1,Mid-high
60,15,Yes,4,1,Highest
71,11,Yes,0,0,Mid-low
63,14,Yes,5,1,Lowest
52,16,Yes,12,1,Highest
42,17,Yes,12,1,Highest
33,17,Yes,11,1,Mid-high
79,8,No,0,0,Lowest
32,16,Yes,8,1,Highest
64,8,Yes,4,1,Mid-low
30,19,Yes,11,1,Mid-high
73,6,Yes,3,1,Mid-low
30,17,Yes,7,1,Highest
38,10,Yes,999,0,Mid-high
75,8,Yes,0,0,Mid-low
33,21,Yes,12,1,Highest
52,21,Yes,9,1,Mid-high
25,17,Yes,6,1,Mid-low
29,16,Yes,12,1,Highest
33,17,Yes,12,1,Lowest
64,19,Yes,12,1,Mid-high
56,25,Yes,11,1,Lowest
52,18,Yes,8,1,Mid-high
48,11,Yes,12,1,Mid-high
36,12,Yes,11,1,Mid-high
84,9,No,0,0,Lowest
70,11,Yes,0,0,Mid-high
18,11,Yes,10,1,Highest
45,20,Yes,8,1,Highest
59,18,Yes,6,1,Highest
40,17,Yes,12,1,Highest
57,12,Yes,7,1,Mid-high
43,19,Yes,7,1,Highest
24,16,Yes,11,1,Mid-high
29,13,Yes,12,1,Mid-low
56,12,Yes,12,1,Mid-high
58,11,Yes,5,1,Mid-high
25,15,Yes,8,1,Lowest
51,20,Yes,10,1,Highest
67,13,Yes,5,0,Mid-low
58,18,Yes,7,1,Mid-high
64,18,Yes,11,1,Mid-high
62,30,Yes,12,1,Highest
58,8,Yes,5,1,Lowest
23,16,Yes,12,1,Lowest
85,15,Yes,1,1,Lowest
75,7,No,0,0,Lowest
72,13,Yes,3,0,Mid-high
49,18,Yes,10,1,Highest
30,16,Yes,11,1,Mid-high
21,12,Yes,8,1,Lowest
63,16,Yes,9,1,Highest
61,12,Yes,8,1,Lowest
73,9,Yes,8,1,Mid-low
18,12,Yes,8,1,Mid-high
71,14,Yes,6,1,Mid-high
51,14,Yes,6,1,Mid-high
28,19,Yes,11,1,Mid-high
49,21,Yes,10,1,Mid-high
28,16,Yes,10,1,Highest
50,17,Yes,12,1,Highest
78,17,Yes,9,0,Mid-high
66,18,Yes,6,1,Mid-high
56,15,Yes,9,1,Mid-high
26,13,Yes,12,1,Lowest
30,14,Yes,8,1,Lowest
52,12,Yes,12,1,Highest
47,18,Yes,10,1,Mid-high
30,16,Yes,12,1,Lowest
48,11,Yes,12,1,Mid-high
44,13,Yes,6,1,Mid-high
84,10,Yes,1,0,Lowest
68,13,Yes,7,1,Mid-high
73,9,No,0,0,Mid-low
53,18,Yes,10,1,Highest
48,14,Yes,7,1,Mid-high
66,16,Yes,5,1,Mid-high
69,17,Yes,10,1,Lowest
74,8,Yes,1,0,Mid-low
38,16,Yes,12,1,Mid-high
84,8,No,0,0,Lowest
80,8,Yes,0,0,Lowest
62,13,Yes,7,1,Mid-high
64,21,Yes,8,1,Mid-low
69,15,Yes,6,1,Mid-low
36,15,Yes,8,1,Mid-high
75,12,Yes,7,1,Mid-high
56,25,Yes,10,1,Mid-high
51,14,Yes,9,1,Highest
23,16,Yes,11,1,Mid-low
46,16,Yes,6,1,Mid-high
50,20,Yes,10,1,Highest
71,13,Yes,9,1,Lowest
36,13,Yes,12,1,Mid-high
64,12,Yes,3,1,Mid-high
56,13,Yes,7,1,Mid-low
75,8,Yes,8,1,Mid-high
75,10,Yes,4,1,Mid-high
25,17,Yes,9,1,Mid-high
74,8,No,0,0,Mid-low
64,10,Yes,4,1,Mid-high
37,13,Yes,7,1,Lowest
77,9,No,0,0,Lowest
76,14,Yes,2,0,Mid-high
21,13,Yes,12,1,Highest
45,20,Yes,9,1,Mid-high
41,17,Yes,12,1,Highest
61,16,Yes,10,1,Lowest
86,14,Yes,4,0,Mid-low
26,15,Yes,12,1,Mid-high
37,17,Yes,12,1,Mid-high
32,17,Yes,12,1,Mid-high
73,10,Yes,7,0,Mid-high
46,14,Yes,7,1,Highest
59,18,Yes,8,1,Highest
72,20,Yes,5,1,Highest
55,23,Yes,9,1,Highest
70,18,Yes,9,1,Mid-high
43,12,Yes,12,1,Mid-high
42,18,Yes,12,1,Highest
73,9,Yes,3,0,Mid-high
59,13,Yes,6,1,Mid-low
54,12,Yes,5,1,Highest
59,16,Yes,11,1,Highest
25,15,Yes,12,1,Highest
34,18,Yes,11,1,Highest
70,12,Yes,5,1,Mid-high
50,20,Yes,12,1,Highest
33,18,Yes,8,1,Mid-low
55,12,Yes,12,1,Highest
68,15,Yes,9,1,Mid-high
77,7,No,0,0,Lowest
36,18,Yes,11,1,Mid-high
21,12,Yes,10,1,Highest
56,10,Yes,12,1,Lowest
44,17,Yes,8,1,Highest
49,21,Yes,7,1,Highest
83,7,No,0,0,Lowest
47,20,Yes,10,1,Mid-high
57,11,Yes,6,0,Mid-high
37,18,Yes,10,1,Mid-high
66,10,Yes,8,1,Highest
28,15,Yes,8,1,Mid-high
24,13,Yes,7,1,Mid-low
56,11,Yes,4,0,Mid-low
70,20,Yes,9,1,Mid-high
65,17,Yes,12,1,Highest
29,12,Yes,4,1,Mid-low
69,15,Yes,11,1,Mid-high
75,13,Yes,7,1,Lowest
42,25,Yes,12,1,Highest
66,8,Yes,4,1,Mid-high
74,20,Yes,6,1,Mid-high
52,23,Yes,12,1,Highest
57,14,Yes,6,1,Mid-high
32,13,Yes,8,1,Mid-low
58,17,Yes,8,1,Highest
42,20,Yes,11,1,Highest
56,16,Yes,12,1,Mid-high
73,11,Yes,5,1,Mid-low
30,19,Yes,12,1,Mid-low
72,15,Yes,2,1,Lowest
21,12,Yes,10,1,Mid-high
50,17,Yes,12,1,Highest
46,15,Yes,9,1,Highest
39,12,Yes,12,1,Mid-high
76,11,Yes,4,0,Mid-high
36,18,Yes,11,1,Mid-high
35,16,Yes,12,1,Highest
51,18,Yes,8,1,Mid-high
72,14,Yes,5,1,Mid-high
67,17,Yes,12,1,Mid-high
62,20,Yes,9,1,Highest
82,13,Yes,5,1,Highest
42,15,Yes,7,1,Mid-high
68,15,Yes,9,1,Mid-low
77,13,Yes,6,1,Mid-high
19,12,Yes,12,1,Lowest
23,16,Yes,12,1,Lowest
81,15,Yes,6,1,Mid-high
51,16,Yes,9,1,Highest
19,12,Yes,10,1,Highest
40,20,Yes,12,1,Highest
49,12,Yes,7,0,Mid-high
44,18,Yes,12,1,Highest
60,11,Yes,5,1,Mid-low
35,18,Yes,12,1,Mid-high
53,22,Yes,12,1,Highest
59,15,Yes,12,1,Mid-high
57,15,Yes,12,1,Highest
90,6,No,0,0,Lowest
25,12,Yes,7,1,Mid-high
33,18,Yes,12,1,Highest
30,20,Yes,12,1,Mid-high
80,9,No,0,0,Lowest
51,20,Yes,12,1,Highest
20,13,Yes,12,1,Lowest
75,15,Yes,4,0,Mid-low
56,13,Yes,9,1,Highest
59,18,Yes,12,1,Mid-high
41,15,Yes,9,1,Mid-high
81,18,Yes,1,1,Lowest
37,20,Yes,12,1,Mid-high
69,20,Yes,9,1,Mid-high
37,13,Yes,12,1,Highest
29,18,Yes,6,1,Mid-high
49,16,Yes,9,1,Highest
33,14,Yes,5,0,Mid-high
21,13,Yes,12,1,Lowest
32,19,Yes,11,1,Mid-high
90,8,No,0,0,Mid-low
19,12,Yes,10,1,Lowest
20,12,Yes,12,1,Lowest
42,21,Yes,8,1,Highest
30,21,Yes,12,1,Highest
62,13,Yes,7,1,Highest
59,14,Yes,12,1,Mid-high
25,18,Yes,11,1,Mid-high
51,18,Yes,12,1,Highest
52,12,Yes,12,1,Mid-low
86,25,Yes,3,1,Mid-high
75,17,Yes,7,1,Mid-high
79,11,Yes,3,0,Mid-low
75,11,Yes,2,1,Lowest
67,14,Yes,3,1,Lowest
69,9,Yes,5,0,Mid-low
58,16,Yes,12,1,Mid-high
51,17,Yes,12,1,Mid-high
34,21,Yes,11,1,Highest
62,12,Yes,9,1,Mid-high
41,17,Yes,12,1,Highest
56,9,Yes,12,1,Mid-low
70,9,Yes,4,1,Mid-high
56,16,Yes,12,1,Lowest
37,18,Yes,9,1,Highest
73,14,Yes,9,1,Mid-high
53,9,Yes,9,1,Mid-low
80,8,Yes,1,0,Mid-low
54,18,Yes,6,1,Highest
52,13,Yes,3,1,Mid-high
28,14,Yes,12,1,Mid-high
39,18,Yes,12,1,Highest
67,8,Yes,0,0,Lowest
66,20,Yes,6,1,Mid-low
73,10,Yes,12,1,Mid-low
30,17,Yes,11,1,Highest
56,12,Yes,12,1,Lowest
58,25,Yes,11,1,Mid-low
48,17,Yes,10,1,Mid-high
69,18,Yes,12,1,Mid-high
66,9,No,0,0,Lowest
40,19,Yes,10,1,Highest
33,22,Yes,8,1,Lowest
31,18,Yes,10,1,Highest
58,11,Yes,6,1,Mid-high
68,17,Yes,6,0,Lowest
38,20,Yes,12,1,Highest
59,15,Yes,7,1,Mid-high
69,13,Yes,10,1,Mid-low
21,12,Yes,12,1,Lowest
48,18,Yes,12,1,Highest
68,7,Yes,9,1,Lowest
48,15,Yes,10,1,Mid-low
68,17,Yes,9,1,Highest
49,17,Yes,12,1,Mid-low
70,12,Yes,8,0,Mid-low
63,17,Yes,5,0,Mid-high
44,19,Yes,12,1,Highest
54,17,Yes,12,1,Highest
43,12,Yes,9,1,Highest
78,20,Yes,6,1,Highest
31,21,Yes,12,1,Highest
70,30,Yes,6,1,Highest
43,17,Yes,12,1,Highest
80,7,No,0,0,Lowest
66,14,Yes,9,1,Mid-low
68,14,Yes,10,0,Mid-high
37,13,Yes,6,1,Mid-high
53,21,Yes,9,1,Highest
52,21,Yes,8,1,Highest
49,14,Yes,6,1,Mid-high
41,24,Yes,12,1,Highest
72,18,Yes,10,1,Highest
58,12,Yes,3,0,Highest
69,10,Yes,7,1,Mid-high
70,17,Yes,5,1,Lowest
56,23,Yes,8,1,Mid-high
51,18,Yes,12,1,Mid-high
45,18,Yes,12,1,Mid-high
41,22,Yes,12,1,Mid-high
41,15,Yes,12,1,Highest
78,9,No,4,0,Lowest
34,17,Yes,9,1,Mid-high
74,7,No,0,0,Lowest
65,13,Yes,9,1,Mid-high
38,17,Yes,12,1,Highest
47,13,Yes,12,1,Mid-high
65,8,Yes,4,0,Mid-low
41,12,Yes,9,1,Mid-high
20,13,Yes,6,1,Highest
59,11,Yes,0,1,Mid-high
70,13,Yes,3,1,Mid-low
29,12,Yes,9,1,Mid-high
73,10,Yes,6,1,Mid-high
88,9,No,0,0,Lowest
20,12,Yes,11,1,Lowest
75,12,Yes,9,1,Mid-high
78,16,Yes,3,0,Mid-high
54,11,Yes,12,1,Highest
36,23,Yes,11,1,Mid-low
62,8,Yes,7,1,Mid-high
53,20,Yes,12,1,Lowest
60,12,Yes,7,1,Mid-low
35,23,Yes,12,1,Lowest
60,9,Yes,6,1,Mid-low
20,13,Yes,9,1,Highest
59,12,Yes,12,1,Mid-low
69,11,Yes,4,0,Highest
30,17,Yes,12,1,Mid-high
73,21,Yes,6,1,Mid-high
30,16,Yes,12,1,Mid-high
37,15,Yes,9,1,Highest
52,12,Yes,3,1,Lowest
42,17,Yes,7,1,Mid-high
63,20,Yes,12,1,Highest
82,7,No,0,0,Lowest
47,13,Yes,8,1,Highest
24,14,Yes,5,1,Lowest
57,14,Yes,4,0,Mid-low
51,20,Yes,12,1,Highest
80,11,Yes,4,0,Mid-high
36,19,Yes,11,1,Highest
57,15,Yes,9,1,Mid-low
55,14,Yes,11,1,Mid-high
42,21,Yes,12,1,Mid-high
58,11,Yes,6,0,Mid-high
78,15,Yes,5,0,Mid-high
38,24,Yes,12,1,Mid-high
63,12,Yes,10,1,Mid-high
76,18,Yes,9,1,Highest
40,19,Yes,12,1,Mid-low
60,11,Yes,5,1,Mid-high
88,19,Yes,5,1,Mid-high
70,15,Yes,12,1,Mid-low
59,12,Yes,3,1,Mid-high
80,8,Yes,0,0,Lowest
75,16,Yes,6,0,Mid-low
46,17,Yes,11,1,Mid-high
75,18,Yes,12,1,Mid-high
71,17,Yes,5,1,Highest
44,18,Yes,10,1,Mid-high
31,16,Yes,12,1,Mid-high
44,19,Yes,12,1,Highest
24,12,Yes,11,1,Mid-high
45,17,Yes,10,1,Mid-high
19,12,Yes,10,1,Highest
18,12,Yes,11,1,Mid-high
46,16,Yes,12,1,Mid-high
71,16,Yes,8,1,Lowest
69,18,Yes,12,1,Mid-high
48,18,Yes,12,1,Mid-low
34,21,Yes,11,1,Mid-low
76,8,Yes,0,0,Mid-high
26,16,Yes,7,1,Mid-high
45,17,Yes,7,1,Mid-low
68,9,Yes,2,0,Highest
48,17,Yes,11,1,Highest
65,10,Yes,8,0,Highest
52,18,Yes,11,1,Highest
72,12,Yes,4,0,Lowest
27,20,Yes,12,1,Mid-low
82,17,Yes,10,0,Lowest
49,18,Yes,9,1,Mid-high
76,10,Yes,4,0,Mid-low
37,20,Yes,9,1,Highest
57,14,Yes,9,1,Highest
69,16,Yes,7,1,Highest
27,18,Yes,12,1,Mid-high
70,8,Yes,3,1,Mid-low
67,9,Yes,0,1,Mid-high
46,17,Yes,11,1,Highest
65,12,Yes,9,1,Highest
58,16,Yes,12,1,Mid-high
57,18,Yes,11,1,Highest
19,12,Yes,9,1,Highest
74,20,Yes,9,1,Mid-high
67,13,Yes,4,0,Lowest
84,8,Yes,5,1,Lowest
62,19,Yes,12,1,Mid-high
56,16,Yes,12,1,Mid-low
76,12,Yes,7,1,Mid-low
