ID,Sex,Age,EthnicGroup,Education,SES,DeprivationIndex,bcsvictim,effectx,fairx,confx,antisocx
136613170.00,1.00,58.00,1.00,4.00,1.00,3.00,0.00,0.39,0.37,0.13,0.23
136613210.00,1.00,32.00,1.00,4.00,1.00,3.00,0.00,-0.14,0.19,-1.03,0.23
136613250.00,2.00,39.00,1.00,2.00,3.00,2.00,0.00,0.42,0.01,0.07,0.74
136613290.00,2.00,33.00,1.00,3.00,4.00,4.00,0.00,9999.00,0.04,0.35,1.00
136614010.00,1.00,67.00,1.00,2.00,5.00,1.00,0.00,9999.00,9999.00,-1.27,1.29
136614210.00,2.00,36.00,1.00,3.00,5.00,1.00,0.00,0.98,0.67,1.49,3.72
136615010.00,1.00,75.00,1.00,4.00,5.00,4.00,0.00,9999.00,9999.00,-1.48,-0.97
136615050.00,1.00,53.00,1.00,2.00,5.00,4.00,0.00,-1.33,-1.37,-0.77,-0.24
136615130.00,2.00,64.00,5.00,5.00,1.00,5.00,0.00,1.01,9999.00,1.02,0.52
136615170.00,2.00,74.00,1.00,3.00,3.00,4.00,0.00,-0.15,0.16,0.12,0.23
136615250.00,2.00,70.00,1.00,4.00,1.00,5.00,0.00,9999.00,0.76,0.58,-1.00
136616050.00,1.00,66.00,1.00,2.00,1.00,3.00,0.00,9999.00,9999.00,-0.36,-1.22
136616090.00,1.00,84.00,1.00,4.00,1.00,5.00,0.00,9999.00,9999.00,0.58,-1.00
136616130.00,1.00,80.00,1.00,3.00,5.00,3.00,0.00,9999.00,-0.53,-1.02,-1.22
136616170.00,2.00,40.00,1.00,3.00,1.00,3.00,0.00,9999.00,9999.00,-0.38,-0.20
136616210.00,2.00,75.00,1.00,1.00,5.00,3.00,0.00,-0.16,9999.00,-0.32,-1.22
136616250.00,2.00,43.00,1.00,2.00,1.00,3.00,0.00,0.77,0.59,0.07,-1.00
136616290.00,1.00,57.00,1.00,3.00,5.00,3.00,0.00,1.29,2.45,1.27,-0.73
136617010.00,2.00,82.00,1.00,1.00,5.00,1.00,0.00,-0.75,-0.68,-0.57,2.19
136617050.00,2.00,28.00,1.00,2.00,5.00,1.00,0.00,-0.47,9999.00,0.58,-1.00
136617090.00,1.00,56.00,1.00,1.00,5.00,1.00,0.00,9999.00,-0.08,1.30,0.51
136617130.00,1.00,60.00,1.00,2.00,1.00,3.00,0.00,-0.15,0.33,1.69,0.68
136617170.00,2.00,50.00,1.00,2.00,1.00,3.00,0.00,9999.00,9999.00,-0.05,-1.22
136617210.00,2.00,66.00,1.00,1.00,6.00,3.00,0.00,0.42,0.01,0.57,-1.00
136617250.00,2.00,82.00,1.00,1.00,5.00,4.00,0.00,9999.00,-0.25,0.57,-0.97
136617290.00,1.00,45.00,1.00,2.00,5.00,1.00,1.00,1.63,0.88,-0.32,-0.29
136618010.00,1.00,69.00,1.00,9999.00,1.00,2.00,0.00,0.77,2.46,1.71,0.80
136618050.00,2.00,47.00,1.00,4.00,1.00,2.00,0.00,0.44,0.77,0.12,1.02
136618090.00,1.00,43.00,1.00,5.00,5.00,2.00,1.00,1.32,0.51,0.16,-0.52
136618130.00,2.00,38.00,1.00,4.00,1.00,2.00,0.00,1.29,-0.14,0.38,1.49
136618210.00,1.00,30.00,1.00,1.00,5.00,1.00,0.00,2.18,9999.00,3.62,-0.95
136618290.00,2.00,43.00,1.00,4.00,5.00,2.00,0.00,0.42,9999.00,1.27,9999.00
136619050.00,1.00,49.00,1.00,1.00,3.00,3.00,1.00,0.10,1.39,-0.38,0.21
136619130.00,2.00,27.00,1.00,4.00,5.00,3.00,0.00,9999.00,9999.00,9999.00,1.76
136619170.00,2.00,46.00,1.00,4.00,1.00,4.00,0.00,-1.05,9999.00,0.31,0.18
136619210.00,2.00,67.00,1.00,2.00,5.00,2.00,0.00,0.72,9999.00,0.33,-0.02
136620010.00,1.00,62.00,1.00,4.00,1.00,4.00,1.00,-0.47,-0.86,0.14,-0.46
136620050.00,2.00,77.00,1.00,4.00,1.00,3.00,0.00,-0.77,-0.86,-0.11,-0.05
136620090.00,2.00,77.00,1.00,3.00,1.00,4.00,0.00,-0.45,-0.76,0.13,-0.54
136620130.00,1.00,38.00,1.00,4.00,1.00,5.00,1.00,-0.17,-0.02,-0.32,-0.69
136620250.00,1.00,67.00,1.00,5.00,5.00,3.00,0.00,1.61,0.92,1.10,-0.78
136620290.00,2.00,66.00,1.00,2.00,2.00,3.00,0.00,0.70,0.37,-0.16,0.43
136621010.00,2.00,61.00,1.00,1.00,5.00,3.00,0.00,-1.05,-0.68,-0.62,-1.22
136621130.00,2.00,55.00,1.00,2.00,4.00,2.00,0.00,0.13,-0.05,3.13,-1.22
136621170.00,2.00,16.00,1.00,2.00,2.00,5.00,0.00,-0.17,-0.68,0.58,0.23
136621290.00,1.00,69.00,1.00,1.00,3.00,3.00,0.00,0.41,0.52,-0.12,0.17
136622010.00,2.00,24.00,1.00,3.00,1.00,2.00,0.00,0.98,0.52,0.16,0.54
136622050.00,2.00,25.00,1.00,2.00,5.00,1.00,0.00,0.43,0.70,9999.00,0.96
136622130.00,2.00,22.00,1.00,3.00,4.00,1.00,0.00,-0.19,9999.00,-0.07,-0.48
136622170.00,1.00,50.00,1.00,2.00,5.00,3.00,0.00,0.12,-0.41,0.11,2.92
136622210.00,2.00,76.00,1.00,1.00,2.00,2.00,0.00,0.17,1.42,9999.00,9999.00
136622250.00,2.00,26.00,1.00,4.00,2.00,3.00,1.00,0.98,1.75,3.87,1.52
136622330.00,1.00,57.00,1.00,3.00,5.00,3.00,0.00,0.10,0.60,9999.00,-1.22
136623050.00,1.00,43.00,1.00,3.00,1.00,5.00,0.00,0.76,-0.06,0.36,0.77
136623090.00,2.00,31.00,4.00,4.00,1.00,5.00,0.00,-0.19,0.16,-0.32,-1.00
136623170.00,1.00,33.00,1.00,1.00,3.00,3.00,0.00,9999.00,9999.00,-1.04,2.94
136623210.00,1.00,54.00,1.00,1.00,5.00,2.00,1.00,-0.77,9999.00,1.05,1.14
136623290.00,2.00,42.00,1.00,2.00,1.00,3.00,1.00,9999.00,9999.00,0.78,0.45
136624090.00,2.00,87.00,1.00,1.00,3.00,3.00,0.00,-0.45,-0.20,0.38,-1.22
136624170.00,2.00,28.00,1.00,2.00,1.00,2.00,0.00,0.10,-0.35,-1.72,-0.73
136624210.00,2.00,40.00,1.00,2.00,2.00,5.00,0.00,-0.20,-0.08,-0.29,0.45
136624250.00,2.00,45.00,1.00,4.00,1.00,5.00,1.00,1.29,1.05,0.83,2.66
136625010.00,2.00,65.00,1.00,2.00,2.00,4.00,0.00,0.99,1.07,1.72,0.00
136625090.00,2.00,43.00,1.00,3.00,1.00,4.00,0.00,9999.00,9999.00,9999.00,-1.22
136625170.00,2.00,79.00,1.00,1.00,2.00,3.00,0.00,-0.16,9999.00,0.37,0.01
136625290.00,2.00,23.00,1.00,2.00,1.00,4.00,0.00,9999.00,9999.00,0.13,0.91
136625330.00,2.00,62.00,1.00,3.00,4.00,4.00,0.00,-0.47,0.64,0.79,1.70
136626010.00,2.00,27.00,1.00,3.00,2.00,3.00,0.00,-0.77,-0.23,-0.32,-1.22
136626050.00,1.00,42.00,1.00,1.00,3.00,3.00,0.00,-1.33,-0.86,-1.02,0.31
136626090.00,1.00,50.00,1.00,2.00,3.00,3.00,0.00,1.60,1.24,1.28,-0.21
136626210.00,2.00,31.00,1.00,2.00,5.00,3.00,0.00,1.55,-0.37,-0.57,-0.73
136626250.00,1.00,56.00,1.00,4.00,1.00,4.00,0.00,-0.47,0.38,-0.16,0.52
136626290.00,1.00,51.00,1.00,1.00,5.00,4.00,0.00,-1.04,-0.53,-0.32,0.53
136626330.00,2.00,33.00,1.00,3.00,4.00,2.00,0.00,0.97,9999.00,1.52,0.23
136626370.00,2.00,66.00,1.00,2.00,1.00,2.00,0.00,0.13,0.56,0.82,-0.73
136627050.00,1.00,42.00,1.00,4.00,1.00,5.00,0.00,9999.00,9999.00,0.54,9999.00
136627090.00,1.00,66.00,1.00,2.00,5.00,5.00,0.00,0.71,9999.00,-1.30,9999.00
136627130.00,1.00,19.00,1.00,3.00,1.00,5.00,1.00,0.42,9999.00,-0.04,0.49
136627170.00,2.00,87.00,1.00,4.00,1.00,4.00,0.00,-0.70,9999.00,-0.57,9999.00
136627210.00,2.00,43.00,1.00,4.00,1.00,4.00,1.00,0.99,9999.00,-0.33,0.69
136627250.00,1.00,17.00,1.00,2.00,1.00,5.00,1.00,-1.62,9999.00,-0.57,-0.78
136627330.00,2.00,68.00,1.00,5.00,5.00,2.00,0.00,1.60,2.20,1.92,0.47
136628050.00,1.00,67.00,1.00,4.00,1.00,5.00,0.00,-0.47,0.41,-1.72,-0.74
136628130.00,2.00,25.00,1.00,4.00,7.00,2.00,0.00,-0.16,-1.37,-0.32,1.20
136628170.00,2.00,52.00,1.00,4.00,1.00,4.00,0.00,-1.34,9999.00,-0.33,-0.26
136628210.00,1.00,52.00,1.00,2.00,2.00,4.00,0.00,9999.00,9999.00,9999.00,-0.50
136628250.00,2.00,80.00,1.00,1.00,5.00,1.00,1.00,9999.00,9999.00,0.87,2.04
136629010.00,2.00,44.00,1.00,4.00,3.00,4.00,0.00,0.69,2.10,0.05,-0.22
136629050.00,2.00,49.00,1.00,1.00,5.00,1.00,0.00,0.42,9999.00,2.01,1.41
136629130.00,1.00,67.00,1.00,4.00,4.00,1.00,0.00,0.10,9999.00,-0.08,-0.72
136629170.00,1.00,35.00,1.00,4.00,3.00,1.00,0.00,-0.75,-0.17,-0.12,0.23
136629210.00,1.00,32.00,1.00,4.00,2.00,1.00,0.00,0.14,-0.43,-0.59,0.01
136629250.00,2.00,19.00,1.00,4.00,3.00,1.00,1.00,9999.00,9999.00,0.17,-0.27
136629290.00,1.00,59.00,1.00,4.00,5.00,1.00,0.00,0.97,9999.00,1.01,0.51
136630010.00,2.00,57.00,1.00,4.00,1.00,3.00,0.00,-1.03,-0.71,-1.07,0.01
136630210.00,1.00,75.00,1.00,1.00,5.00,3.00,0.00,1.03,9999.00,-0.57,-0.34
136630250.00,2.00,44.00,1.00,4.00,1.00,2.00,0.00,0.12,-0.23,0.09,-0.95
136630290.00,2.00,33.00,1.00,4.00,5.00,3.00,0.00,9999.00,9999.00,-1.72,0.25
136631010.00,1.00,36.00,1.00,3.00,4.00,5.00,0.00,-0.47,-0.17,-0.32,-1.00
136631050.00,1.00,55.00,1.00,3.00,2.00,5.00,0.00,9999.00,9999.00,1.52,9999.00
136631090.00,2.00,28.00,1.00,3.00,3.00,5.00,0.00,9999.00,-0.53,0.32,0.51
136631130.00,1.00,77.00,1.00,1.00,5.00,4.00,0.00,9999.00,1.51,1.07,-1.00
136631210.00,1.00,50.00,1.00,4.00,1.00,4.00,0.00,9999.00,-0.68,-0.08,-1.22
136631290.00,1.00,52.00,1.00,4.00,1.00,5.00,0.00,1.59,1.55,0.56,-0.23
136632010.00,2.00,57.00,1.00,4.00,1.00,4.00,0.00,-1.34,9999.00,-0.32,0.98
136632050.00,1.00,59.00,1.00,3.00,4.00,4.00,0.00,-0.16,0.34,-0.14,-0.71
136632090.00,2.00,75.00,1.00,2.00,1.00,5.00,0.00,0.75,1.69,-0.32,-0.51
136632170.00,1.00,51.00,1.00,2.00,4.00,2.00,0.00,-0.77,1.01,-0.32,-0.47
136632210.00,2.00,29.00,1.00,2.00,2.00,5.00,0.00,9999.00,-0.35,-0.12,-0.31
136632250.00,2.00,60.00,1.00,4.00,8.00,5.00,0.00,9999.00,9999.00,-0.18,-0.97
136633050.00,1.00,70.00,1.00,3.00,3.00,3.00,0.00,9999.00,9999.00,-0.32,-1.22
136633090.00,2.00,26.00,1.00,3.00,1.00,5.00,0.00,-0.19,-0.35,0.38,-1.22
136633170.00,1.00,37.00,1.00,2.00,2.00,1.00,0.00,-2.23,-2.90,-1.72,-0.52
136633250.00,1.00,67.00,1.00,4.00,1.00,5.00,0.00,9999.00,9999.00,9999.00,-0.34
136633290.00,2.00,84.00,1.00,1.00,5.00,4.00,0.00,9999.00,9999.00,0.17,0.06
136634010.00,2.00,72.00,1.00,4.00,1.00,4.00,0.00,0.14,0.52,0.29,-0.43
136634050.00,2.00,43.00,4.00,4.00,1.00,3.00,1.00,-0.48,-0.40,0.17,0.33
136634090.00,1.00,50.00,1.00,4.00,1.00,4.00,0.00,1.01,1.69,0.17,-0.70
136634170.00,1.00,26.00,1.00,4.00,1.00,3.00,0.00,-1.36,9999.00,-1.28,-1.22
136634210.00,2.00,22.00,1.00,3.00,1.00,3.00,1.00,-0.46,9999.00,-0.20,1.49
136634330.00,1.00,31.00,4.00,4.00,5.00,2.00,0.00,-0.78,9999.00,0.12,0.96
136635050.00,2.00,35.00,3.00,3.00,3.00,4.00,0.00,-1.34,-1.08,-0.82,0.23
136635090.00,2.00,32.00,1.00,4.00,1.00,3.00,1.00,-0.14,0.13,-0.32,0.71
136635130.00,1.00,43.00,1.00,2.00,4.00,2.00,0.00,-1.34,-0.53,-0.32,-1.22
136635170.00,2.00,22.00,1.00,2.00,3.00,3.00,1.00,-0.45,-0.53,0.33,1.67
136635210.00,1.00,76.00,1.00,1.00,5.00,2.00,0.00,9999.00,9999.00,-0.57,-0.20
136635290.00,1.00,31.00,1.00,3.00,2.00,4.00,1.00,1.04,0.37,-0.57,-0.18
136636050.00,2.00,18.00,1.00,3.00,1.00,4.00,0.00,9999.00,9999.00,0.79,-1.22
136636090.00,2.00,70.00,1.00,2.00,5.00,5.00,0.00,1.31,9999.00,0.27,-1.22
136636170.00,1.00,39.00,1.00,4.00,1.00,5.00,0.00,-1.05,-0.86,0.63,0.01
136636250.00,2.00,31.00,1.00,4.00,1.00,5.00,0.00,-0.19,-0.86,-0.86,0.01
136636290.00,1.00,68.00,1.00,3.00,3.00,4.00,0.00,0.72,-0.02,2.43,-1.22
136637010.00,2.00,76.00,1.00,1.00,5.00,4.00,0.00,9999.00,9999.00,-0.36,-1.22
136637130.00,2.00,23.00,1.00,3.00,5.00,5.00,0.00,0.71,-0.68,0.12,-0.47
136637210.00,2.00,55.00,1.00,2.00,1.00,2.00,0.00,9999.00,9999.00,0.11,9999.00
136637250.00,2.00,42.00,1.00,2.00,5.00,1.00,0.00,9999.00,-0.86,-1.72,-0.26
136637290.00,2.00,65.00,1.00,2.00,5.00,1.00,0.00,0.98,9999.00,0.54,0.88
136638010.00,1.00,17.00,1.00,2.00,2.00,4.00,0.00,9999.00,9999.00,-1.24,-0.49
136638050.00,2.00,57.00,1.00,3.00,5.00,4.00,0.00,-0.47,9999.00,-1.27,-0.26
136638130.00,2.00,66.00,1.00,5.00,1.00,3.00,0.00,0.14,9999.00,-1.72,-0.99
136638170.00,1.00,65.00,1.00,1.00,5.00,4.00,0.00,9999.00,9999.00,9999.00,-1.22
136638210.00,2.00,57.00,1.00,5.00,5.00,4.00,1.00,9999.00,9999.00,9999.00,-0.70
136639010.00,1.00,47.00,1.00,1.00,6.00,2.00,0.00,9999.00,1.31,-1.72,-1.22
136639050.00,1.00,53.00,1.00,2.00,4.00,2.00,0.00,-0.16,-0.32,-0.32,0.21
136639130.00,1.00,23.00,1.00,3.00,5.00,4.00,0.00,1.03,0.52,0.31,0.20
136639210.00,1.00,35.00,1.00,2.00,4.00,3.00,0.00,0.10,9999.00,1.26,-0.27
136639250.00,1.00,73.00,1.00,3.00,4.00,3.00,0.00,9999.00,9999.00,-1.28,-0.54
136639290.00,1.00,63.00,1.00,4.00,1.00,5.00,0.00,1.60,9999.00,-0.12,-0.75
136640010.00,1.00,76.00,1.00,4.00,2.00,5.00,0.00,0.09,9999.00,9999.00,2.33
136640050.00,2.00,35.00,1.00,3.00,5.00,2.00,1.00,-1.05,9999.00,-0.32,1.51
136640090.00,2.00,20.00,1.00,1.00,5.00,2.00,0.00,9999.00,-0.50,-0.32,1.76
136640170.00,1.00,25.00,5.00,1.00,3.00,1.00,0.00,9999.00,9999.00,0.58,9999.00
136640250.00,1.00,92.00,1.00,1.00,5.00,4.00,0.00,0.11,1.03,1.32,-0.75
136641010.00,1.00,66.00,1.00,5.00,3.00,3.00,0.00,1.29,-0.29,1.02,-0.46
136641090.00,2.00,65.00,1.00,2.00,5.00,3.00,0.00,9999.00,0.14,1.77,9999.00
136641130.00,2.00,74.00,1.00,1.00,1.00,2.00,0.00,-1.00,-0.35,-0.82,9999.00
136641290.00,1.00,78.00,1.00,1.00,2.00,2.00,0.00,1.61,9999.00,9999.00,-0.44
136642010.00,1.00,23.00,1.00,4.00,1.00,4.00,0.00,0.42,-0.14,-1.52,-0.74
136642050.00,2.00,33.00,1.00,4.00,4.00,3.00,0.00,-1.93,-0.86,-0.32,0.30
136642130.00,2.00,21.00,1.00,4.00,5.00,3.00,0.00,9999.00,9999.00,-0.65,-0.48
136642210.00,1.00,55.00,1.00,2.00,1.00,4.00,0.00,0.42,-0.83,-0.12,-0.69
136642290.00,1.00,29.00,1.00,4.00,1.00,4.00,0.00,9999.00,9999.00,-0.82,-0.48
136643090.00,1.00,18.00,1.00,2.00,4.00,1.00,1.00,-1.64,9999.00,1.46,1.87
136643130.00,2.00,56.00,1.00,1.00,5.00,1.00,0.00,9999.00,9999.00,9999.00,2.07
136643170.00,2.00,29.00,1.00,2.00,4.00,1.00,0.00,9999.00,9999.00,9999.00,1.00
136643250.00,1.00,73.00,1.00,3.00,1.00,1.00,0.00,0.13,9999.00,0.12,2.54
136644010.00,1.00,85.00,1.00,2.00,2.00,3.00,0.00,-1.34,9999.00,9999.00,-1.22
136644050.00,1.00,60.00,1.00,3.00,4.00,5.00,0.00,1.63,0.19,0.85,1.43
136644090.00,1.00,43.00,1.00,4.00,1.00,4.00,0.00,-0.17,0.90,-0.32,-0.74
136644130.00,2.00,31.00,1.00,3.00,1.00,2.00,0.00,-2.23,-0.86,-1.72,0.23
136644210.00,2.00,54.00,1.00,1.00,5.00,2.00,0.00,1.29,2.89,2.22,2.36
136644250.00,2.00,91.00,1.00,1.00,4.00,5.00,0.00,9999.00,-0.86,-0.32,-1.22
136644330.00,1.00,60.00,1.00,5.00,3.00,2.00,0.00,-0.16,0.10,-0.32,0.44
136645010.00,2.00,57.00,1.00,1.00,2.00,2.00,0.00,9999.00,9999.00,9999.00,9999.00
136645050.00,1.00,17.00,1.00,3.00,1.00,4.00,1.00,-1.34,9999.00,2.02,-0.29
136645130.00,1.00,23.00,1.00,4.00,5.00,5.00,0.00,-1.06,9999.00,-1.26,-0.27
136645170.00,1.00,49.00,1.00,2.00,1.00,2.00,0.00,1.63,0.36,9999.00,-1.22
136646010.00,2.00,19.00,1.00,2.00,6.00,2.00,0.00,-1.04,0.17,-0.74,3.17
136646050.00,1.00,66.00,1.00,3.00,4.00,1.00,0.00,9999.00,-1.62,-1.72,-0.02
136646130.00,1.00,45.00,1.00,4.00,1.00,3.00,0.00,-0.46,-1.12,-0.58,0.49
136646170.00,1.00,28.00,1.00,5.00,1.00,2.00,0.00,9999.00,9999.00,-0.14,0.22
136646290.00,2.00,23.00,1.00,4.00,1.00,4.00,0.00,9999.00,-0.75,-0.82,1.36
136647050.00,1.00,52.00,1.00,2.00,1.00,4.00,0.00,-1.04,-0.26,-0.32,-1.22
136647090.00,2.00,88.00,1.00,4.00,1.00,5.00,0.00,9999.00,-0.71,-0.31,-1.22
136647170.00,2.00,53.00,1.00,1.00,6.00,2.00,0.00,-0.18,-1.25,3.87,2.16
136647210.00,1.00,72.00,1.00,4.00,1.00,5.00,0.00,-0.77,-0.65,-0.58,-1.22
136647290.00,2.00,49.00,1.00,2.00,1.00,5.00,0.00,-1.05,-0.20,1.07,1.51
136648010.00,2.00,70.00,1.00,1.00,4.00,3.00,0.00,0.42,1.10,-1.52,9999.00
136648050.00,2.00,61.00,1.00,4.00,1.00,3.00,0.00,9999.00,1.43,0.09,9999.00
136648090.00,1.00,53.00,1.00,2.00,1.00,3.00,0.00,9999.00,9999.00,-0.11,9999.00
136648130.00,2.00,71.00,1.00,1.00,5.00,4.00,0.00,9999.00,9999.00,0.58,0.23
136648170.00,1.00,63.00,1.00,4.00,4.00,5.00,0.00,2.18,2.06,1.80,1.27
136648210.00,1.00,60.00,1.00,4.00,4.00,5.00,0.00,1.07,0.84,-0.59,-0.92
136649010.00,2.00,47.00,1.00,2.00,4.00,5.00,0.00,1.03,9999.00,0.07,0.22
136649090.00,2.00,53.00,1.00,2.00,5.00,4.00,0.00,1.59,1.64,0.56,0.23
136649130.00,1.00,55.00,1.00,4.00,1.00,5.00,0.00,-0.15,0.16,-0.11,-0.26
136649170.00,1.00,67.00,1.00,4.00,1.00,4.00,0.00,-0.15,9999.00,-1.02,-0.94
136649290.00,2.00,40.00,1.00,4.00,1.00,3.00,0.00,-0.77,-0.35,-0.32,-1.22
136650010.00,2.00,65.00,1.00,2.00,4.00,3.00,0.00,9999.00,9999.00,-1.72,-1.22
136650050.00,1.00,35.00,3.00,1.00,4.00,3.00,0.00,-2.81,-0.66,0.72,-0.73
136650130.00,2.00,18.00,1.00,2.00,3.00,4.00,1.00,-0.77,-0.20,0.54,1.56
136650210.00,1.00,53.00,3.00,4.00,1.00,4.00,0.00,9999.00,9999.00,-0.32,0.31
136650250.00,1.00,63.00,1.00,4.00,1.00,1.00,1.00,0.11,0.79,0.78,-0.24
136650290.00,2.00,49.00,1.00,1.00,4.00,1.00,0.00,-0.75,9999.00,-0.32,0.77
136651010.00,2.00,56.00,1.00,2.00,4.00,5.00,0.00,9999.00,9999.00,-0.13,-0.99
136651050.00,1.00,54.00,1.00,5.00,5.00,5.00,0.00,0.40,9999.00,9999.00,-0.75
136651090.00,1.00,59.00,1.00,4.00,1.00,3.00,0.00,9999.00,0.59,0.13,-0.99
136651170.00,1.00,37.00,1.00,3.00,3.00,3.00,0.00,-0.18,9999.00,-1.48,-1.22
136651210.00,1.00,64.00,1.00,1.00,5.00,2.00,0.00,1.59,9999.00,9999.00,0.05
136651250.00,2.00,63.00,1.00,4.00,1.00,2.00,0.00,9999.00,9999.00,-1.52,-1.22
136652010.00,2.00,22.00,1.00,2.00,5.00,1.00,0.00,9999.00,-0.86,-0.32,1.48
136652050.00,1.00,42.00,1.00,2.00,1.00,1.00,1.00,-0.14,0.55,0.33,2.47
136652090.00,1.00,39.00,1.00,4.00,5.00,2.00,0.00,9999.00,9999.00,0.33,1.66
136652130.00,2.00,78.00,1.00,1.00,5.00,1.00,0.00,1.63,9999.00,-0.57,0.94
136652170.00,1.00,29.00,1.00,2.00,3.00,1.00,1.00,1.02,9999.00,1.29,1.24
136653010.00,2.00,57.00,1.00,2.00,2.00,4.00,1.00,0.69,1.05,0.09,9999.00
136653050.00,2.00,60.00,1.00,2.00,2.00,4.00,0.00,0.37,0.01,-0.32,-0.99
136653090.00,1.00,19.00,1.00,2.00,5.00,4.00,0.00,0.78,0.75,-0.12,-0.46
136653130.00,1.00,70.00,1.00,3.00,3.00,4.00,0.00,0.08,1.03,0.09,-0.47
136653170.00,2.00,51.00,1.00,4.00,3.00,4.00,0.00,9999.00,9999.00,0.61,-0.24
136653210.00,2.00,69.00,1.00,4.00,5.00,4.00,0.00,0.14,9999.00,9999.00,-1.22
136653250.00,2.00,29.00,1.00,4.00,3.00,5.00,0.00,-0.75,-0.86,-1.72,1.48
136653330.00,2.00,71.00,1.00,5.00,3.00,4.00,0.00,0.42,9999.00,0.07,0.53
136654010.00,2.00,30.00,1.00,2.00,1.00,2.00,1.00,1.88,9999.00,0.37,1.05
136654090.00,1.00,39.00,1.00,4.00,2.00,1.00,0.00,0.45,0.34,-0.32,0.53
136654130.00,2.00,38.00,1.00,4.00,1.00,4.00,0.00,9999.00,-0.59,0.17,-0.49
136654210.00,2.00,32.00,4.00,4.00,5.00,5.00,1.00,9999.00,9999.00,0.16,-0.05
136654250.00,2.00,57.00,1.00,2.00,3.00,4.00,0.00,0.45,9999.00,-0.12,-0.44
136654290.00,2.00,49.00,1.00,4.00,1.00,5.00,1.00,-0.75,-0.50,1.99,-0.73
136655050.00,2.00,39.00,1.00,3.00,5.00,5.00,0.00,0.45,0.41,-0.12,0.26
136655090.00,1.00,29.00,1.00,2.00,1.00,5.00,0.00,-0.47,9999.00,0.38,0.01
136655170.00,1.00,53.00,1.00,3.00,4.00,3.00,0.00,1.31,0.46,1.77,0.61
136655210.00,2.00,76.00,1.00,2.00,6.00,5.00,0.00,1.01,0.16,0.82,-1.22
136655250.00,1.00,51.00,1.00,4.00,4.00,2.00,0.00,0.12,-0.32,0.17,0.88
136655290.00,1.00,66.00,1.00,4.00,1.00,5.00,0.00,-0.18,0.16,0.33,-1.22
136656010.00,1.00,42.00,1.00,3.00,3.00,2.00,0.00,-1.05,-2.06,-1.72,-1.22
136656050.00,2.00,30.00,1.00,4.00,1.00,5.00,0.00,-1.34,-1.16,-1.31,-0.49
136656090.00,2.00,55.00,1.00,4.00,1.00,5.00,0.00,-2.24,9999.00,-0.79,-1.00
136656130.00,2.00,63.00,1.00,9999.00,3.00,4.00,0.00,9999.00,9999.00,-0.32,-0.72
136656170.00,2.00,81.00,1.00,4.00,1.00,4.00,0.00,1.03,9999.00,0.58,-1.00
136656210.00,1.00,34.00,1.00,3.00,3.00,5.00,0.00,0.11,0.10,0.12,0.05
136656250.00,2.00,78.00,1.00,3.00,2.00,1.00,0.00,-0.45,-0.35,-0.82,0.25
136656290.00,1.00,66.00,1.00,3.00,3.00,4.00,0.00,-0.17,-0.20,-0.32,0.38
136657050.00,2.00,22.00,1.00,4.00,5.00,4.00,0.00,9999.00,-0.41,0.84,-0.99
136657090.00,1.00,75.00,1.00,2.00,4.00,3.00,0.00,0.09,-1.01,-0.84,-0.05
136657130.00,2.00,59.00,1.00,4.00,1.00,5.00,0.00,1.90,9999.00,-0.77,-0.20
136657250.00,2.00,60.00,1.00,2.00,5.00,5.00,0.00,1.01,9999.00,1.03,-0.71
136657290.00,1.00,77.00,1.00,1.00,1.00,2.00,0.00,-0.75,9999.00,-1.72,-0.50
136658010.00,2.00,80.00,1.00,1.00,1.00,5.00,0.00,9999.00,1.36,0.15,-0.99
136658090.00,2.00,58.00,1.00,4.00,1.00,5.00,1.00,1.90,1.69,2.22,0.00
136658170.00,2.00,60.00,1.00,1.00,3.00,5.00,0.00,-0.47,-0.83,-0.52,-1.22
136658250.00,2.00,39.00,1.00,4.00,1.00,4.00,0.00,1.01,-0.25,-0.84,-0.79
136658290.00,2.00,85.00,1.00,1.00,3.00,4.00,0.00,0.15,0.37,-1.52,-1.00
136659010.00,2.00,64.00,1.00,2.00,2.00,3.00,0.00,9999.00,9999.00,0.78,0.50
136659050.00,1.00,67.00,1.00,1.00,5.00,1.00,0.00,1.01,0.35,-0.57,0.38
136659090.00,1.00,53.00,1.00,3.00,4.00,2.00,0.00,-0.18,-0.68,-0.32,0.53
136659130.00,2.00,40.00,1.00,2.00,5.00,2.00,0.00,-0.17,9999.00,-0.77,0.23
136659170.00,1.00,86.00,1.00,1.00,5.00,1.00,1.00,9999.00,9999.00,-0.12,-0.26
136659210.00,1.00,61.00,1.00,3.00,3.00,2.00,0.00,1.29,0.48,0.56,0.44
136659250.00,2.00,58.00,1.00,4.00,1.00,3.00,0.00,1.03,9999.00,-0.36,-1.22
136660010.00,2.00,37.00,1.00,4.00,1.00,4.00,0.00,1.29,0.78,1.75,1.24
136660090.00,1.00,66.00,1.00,2.00,5.00,1.00,1.00,0.12,-0.13,-0.08,-0.94
136660130.00,2.00,58.00,1.00,4.00,5.00,2.00,0.00,0.14,-0.02,0.77,0.15
136660170.00,2.00,75.00,1.00,1.00,3.00,1.00,0.00,1.29,9999.00,0.16,0.21
136660210.00,1.00,44.00,1.00,2.00,1.00,1.00,1.00,-0.14,-0.17,0.39,0.01
