YYYY,Month,MM,DD,Tmax,Tmin,Tmean,Trange,Rainfall_mm
1938,Feb,2,21,3.9,2.8,3.4,1.1,0
1938,Feb,2,22,3.9,1.1,2.5,2.8,0
1938,Feb,2,23,7.2,-0.6,3.3,7.8,0
1938,Feb,2,24,8.3,-1.1,3.6,9.4,0
1938,Feb,2,25,15,-2.2,6.4,17.2,5.8
1938,Feb,2,26,11.7,3.9,7.8,7.8,8.1
1938,Feb,2,27,11.1,4.4,7.8,6.7,1.3
1938,Feb,2,28,13.3,6.7,10,6.6,0.8
1938,Mar,3,1,12.8,6.1,9.5,6.7,0
1938,Mar,3,2,12.8,0.6,6.7,12.2,0
1938,Mar,3,3,13.9,2.8,8.4,11.1,0
1938,Mar,3,4,16.1,-0.6,7.8,16.7,0
1938,Mar,3,5,17.2,0.6,8.9,16.6,0
1938,Mar,3,6,17.2,-0.6,8.3,17.8,0
1938,Mar,3,7,14.4,-1.7,6.4,16.1,0
1938,Mar,3,8,17.2,-1.7,7.8,18.9,0
1938,Mar,3,9,15,-1.1,7,16.1,0
1938,Mar,3,10,16.1,5.6,10.9,10.5,0
1938,Mar,3,11,17.2,6.7,12,10.5,0
1938,Mar,3,12,14.4,7.2,10.8,7.2,0
1938,Mar,3,13,14.4,0.6,7.5,13.8,0
1938,Mar,3,14,16.1,3.3,9.7,12.8,0
1938,Mar,3,15,14.4,1.1,7.8,13.3,0
1938,Mar,3,16,15,3.9,9.5,11.1,0
1938,Mar,3,17,12.2,9.4,10.8,2.8,0
1938,Mar,3,18,14.4,7.8,11.1,6.6,0
1938,Mar,3,19,16.1,6.1,11.1,10,0
1938,Mar,3,20,19.4,6.1,12.8,13.3,0
1938,Mar,3,21,14.4,8.3,11.4,6.1,0
1938,Mar,3,22,14.4,5.6,10,8.8,0
1938,Mar,3,23,18.3,2.2,10.3,16.1,0
1938,Mar,3,24,17.2,3.9,10.6,13.3,4.6
1938,Mar,3,25,12.2,10.6,11.4,1.6,1.5
1938,Mar,3,26,10.6,1.7,6.2,8.9,2.8
1938,Mar,3,27,15.6,6.1,10.9,9.5,0
1938,Mar,3,28,17.2,8.3,12.8,8.9,0
1938,Mar,3,29,17.2,7.2,12.2,10,0
1938,Mar,3,30,18.3,9.4,13.9,8.9,0
1938,Mar,3,31,17.8,8.3,13.1,9.5,0
1938,Apr,4,1,17.8,7.2,12.5,10.6,0
1938,Apr,4,2,11.7,5.6,8.7,6.1,1
1938,Apr,4,3,11.7,3.9,7.8,7.8,0
1938,Apr,4,4,10.6,0,5.3,10.6,0
1938,Apr,4,5,12.8,1.1,7,11.7,0
1938,Apr,4,6,18.9,6.7,12.8,12.2,0
1938,Apr,4,7,17.2,5,11.1,12.2,0
1938,Apr,4,8,11.7,2.8,7.3,8.9,0
1938,Apr,4,9,8.3,-1.1,3.6,9.4,0
1938,Apr,4,10,11.7,0,5.9,11.7,0
1938,Apr,4,11,13.9,-2.2,5.9,16.1,0
1938,Apr,4,12,16.1,-1.1,7.5,17.2,0
1938,Apr,4,13,16.1,0.6,8.4,15.5,0
1938,Apr,4,14,14.4,3.9,9.2,10.5,0
1938,Apr,4,15,12.8,1.1,7,11.7,0
1938,Apr,4,16,15.6,-0.6,7.5,16.2,0
1938,Apr,4,17,10,0.6,5.3,9.4,0
1938,Apr,4,18,10,-1.1,4.5,11.1,0
1938,Apr,4,19,11.7,0.6,6.2,11.1,0
1938,Apr,4,20,13.9,3.9,8.9,10,0
1938,Apr,4,21,12.2,5.6,8.9,6.6,0
1938,Apr,4,22,12.2,6.1,9.2,6.1,0.3
1938,Apr,4,23,10,3.3,6.7,6.7,0.3
1938,Apr,4,24,12.8,6.1,9.5,6.7,0
1938,Apr,4,25,12.2,7.2,9.7,5,0
1938,Apr,4,26,11.7,0.6,6.2,11.1,0
1938,Apr,4,27,14.4,2.2,8.3,12.2,0.8
1938,Apr,4,28,14.4,3.9,9.2,10.5,0
1938,Apr,4,29,11.7,0.6,6.2,11.1,0
1938,Apr,4,30,12.8,1.7,7.3,11.1,0.3
1938,May,5,1,11.7,6.7,9.2,5,0
1938,May,5,2,13.3,3.9,8.6,9.4,1.3
1938,May,5,3,11.7,6.1,8.9,5.6,4.3
1938,May,5,4,16.1,5.6,10.9,10.5,0
1938,May,5,5,17.2,2.2,9.7,15,0
1938,May,5,6,15.6,5.6,10.6,10,0
1938,May,5,7,12.2,5,8.6,7.2,0
1938,May,5,8,14.4,-1.7,6.4,16.1,0
1938,May,5,9,14.4,4.4,9.4,10,0
1938,May,5,10,15.6,5,10.3,10.6,0
1938,May,5,11,20,7.2,13.6,12.8,0
1938,May,5,12,18.3,6.7,12.5,11.6,1.8
1938,May,5,13,18.3,10,14.2,8.3,0
1938,May,5,14,19.4,10,14.7,9.4,1.3
1938,May,5,15,17.2,11.7,14.5,5.5,0.3
1938,May,5,16,16.7,10.6,13.7,6.1,0
1938,May,5,17,17.2,9.4,13.3,7.8,3.8
1938,May,5,18,13.3,7.2,10.3,6.1,0.5
1938,May,5,19,12.2,5.6,8.9,6.6,0
1938,May,5,20,15,1.7,8.4,13.3,0
1938,May,5,21,17.2,2.8,10,14.4,0
1938,May,5,22,21.7,2.2,12,19.5,0
1938,May,5,23,18.3,8.3,13.3,10,0
1938,May,5,24,17.8,7.8,12.8,10,1.5
1938,May,5,25,13.9,8.3,11.1,5.6,1.5
1938,May,5,26,16.7,7.2,12,9.5,0.8
1938,May,5,27,18.3,10.6,14.5,7.7,9.9
1938,May,5,28,13.9,8.9,11.4,5,8.4
1938,May,5,29,15,6.7,10.9,8.3,7.9
1938,May,5,30,16.1,8.3,12.2,7.8,1
1938,May,5,31,13.9,7.8,10.9,6.1,5.8
1938,Jun,6,1,17.2,10,13.6,7.2,1.5
1938,Jun,6,2,14.4,7.2,10.8,7.2,0
1938,Jun,6,3,17.2,7.2,12.2,10,0
1938,Jun,6,4,21.1,10,15.6,11.1,0
1938,Jun,6,5,18.3,11.1,14.7,7.2,0
1938,Jun,6,6,18.3,9.4,13.9,8.9,0
1938,Jun,6,7,19.4,12.8,16.1,6.6,1.5
1938,Jun,6,8,21.1,13.3,17.2,7.8,3.8
1938,Jun,6,9,19.4,8.3,13.9,11.1,0.3
1938,Jun,6,10,16.7,8.3,12.5,8.4,7.4
1938,Jun,6,11,16.7,5,10.9,11.7,0
1938,Jun,6,12,18.3,8.9,13.6,9.4,0
1938,Jun,6,13,20.6,7.8,14.2,12.8,0
1938,Jun,6,14,25,10.6,17.8,14.4,0
1938,Jun,6,15,19.4,10,14.7,9.4,0
1938,Jun,6,16,23.9,10,17,13.9,0
1938,Jun,6,17,26.1,10,18.1,16.1,0
1938,Jun,6,18,22.8,12.8,17.8,10,1.3
1938,Jun,6,19,21.1,13.3,17.2,7.8,0
1938,Jun,6,20,21.1,8.9,15,12.2,0
1938,Jun,6,21,22.8,8.3,15.6,14.5,0
1938,Jun,6,22,23.3,12.2,17.8,11.1,0.3
1938,Jun,6,23,22.2,14.4,18.3,7.8,0
1938,Jun,6,24,22.8,15.6,19.2,7.2,0
1938,Jun,6,25,21.1,15.6,18.4,5.5,0
1938,Jun,6,26,21.7,12.2,17,9.5,0.3
1938,Jun,6,27,20,15.6,17.8,4.4,5.1
1938,Jun,6,28,18.9,12.2,15.6,6.7,2.8
1938,Jun,6,29,18.9,12.2,15.6,6.7,0
1938,Jun,6,30,17.8,10,13.9,7.8,0
1938,Jul,7,1,20,7.2,13.6,12.8,0.3
1938,Jul,7,2,22.2,6.1,14.2,16.1,0
1938,Jul,7,3,19.4,8.9,14.2,10.5,0.3
1938,Jul,7,4,19.4,10.6,15,8.8,0.8
1938,Jul,7,5,18.3,8.9,13.6,9.4,5.1
1938,Jul,7,6,20.6,8.3,14.5,12.3,0.8
1938,Jul,7,7,22.8,11.7,17.3,11.1,5.6
1938,Jul,7,8,18.3,11.7,15,6.6,0.3
1938,Jul,7,9,18.3,11.1,14.7,7.2,0.3
1938,Jul,7,10,18.3,10.6,14.5,7.7,1
1938,Jul,7,11,20.6,12.2,16.4,8.4,0
1938,Jul,7,12,18.9,12.8,15.9,6.1,0
1938,Jul,7,13,22.8,9.4,16.1,13.4,0
1938,Jul,7,14,18.9,12.8,15.9,6.1,4.6
1938,Jul,7,15,16.1,12.2,14.2,3.9,5.6
1938,Jul,7,16,17.8,10.6,14.2,7.2,0.3
1938,Jul,7,17,21.7,9.4,15.6,12.3,0
1938,Jul,7,18,22.2,13.9,18.1,8.3,0
1938,Jul,7,19,21.1,12.8,17,8.3,0
1938,Jul,7,20,25.6,12.8,19.2,12.8,0
1938,Jul,7,21,22.8,14.4,18.6,8.4,0
1938,Jul,7,22,21.7,14.4,18.1,7.3,0
1938,Jul,7,23,24.4,13.9,19.2,10.5,0
1938,Jul,7,24,25,14.4,19.7,10.6,0
1938,Jul,7,25,23.3,13.3,18.3,10,0
1938,Jul,7,26,22.8,13.3,18.1,9.5,0
1938,Jul,7,27,21.1,11.1,16.1,10,5.1
1938,Jul,7,28,21.1,11.7,16.4,9.4,0.3
1938,Jul,7,29,18.9,10,14.5,8.9,0
1938,Jul,7,30,22.8,14.4,18.6,8.4,0
1938,Jul,7,31,25,17.2,21.1,7.8,0
1938,Aug,8,1,28.9,15.6,22.3,13.3,0
1938,Aug,8,2,27.2,15.6,21.4,11.6,0
1938,Aug,8,3,27.8,12.8,20.3,15,0
1938,Aug,8,4,26.1,11.7,18.9,14.4,1
1938,Aug,8,5,27.2,13.9,20.6,13.3,0
1938,Aug,8,6,27.8,16.1,22,11.7,0
1938,Aug,8,7,20,15,17.5,5,35.6
1938,Aug,8,8,24.4,16.1,20.3,8.3,7.6
1938,Aug,8,9,25,15,20,10,2.8
1938,Aug,8,10,20,16.1,18.1,3.9,5.1
1938,Aug,8,11,25,16.7,20.9,8.3,0
1938,Aug,8,12,24.4,14.4,19.4,10,8.4
1938,Aug,8,13,20,11.7,15.9,8.3,0
1938,Aug,8,14,20.6,11.7,16.2,8.9,0
1938,Aug,8,15,22.8,10,16.4,12.8,0
1938,Aug,8,16,21.1,14.4,17.8,6.7,0.5
1938,Aug,8,17,20.6,13.3,17,7.3,0
1938,Aug,8,18,21.7,11.7,16.7,10,0.8
1938,Aug,8,19,19.4,14.4,16.9,5,1.5
1938,Aug,8,20,20,10.6,15.3,9.4,0
1938,Aug,8,21,19.4,7.2,13.3,12.2,1.8
1938,Aug,8,22,17.2,8.9,13.1,8.3,3.8
1938,Aug,8,23,21.7,8.3,15,13.4,0
1938,Aug,8,24,23.3,10.6,17,12.7,0
1938,Aug,8,25,17.8,13.9,15.9,3.9,2.5
1938,Aug,8,26,18.3,13.3,15.8,5,0
1938,Aug,8,27,21.7,12.8,17.3,8.9,0.8
1938,Aug,8,28,16.1,12.2,14.2,3.9,19.6
1938,Aug,8,29,16.7,10,13.4,6.7,0
1938,Aug,8,30,17.2,6.7,12,10.5,0
1938,Aug,8,31,18.9,8.3,13.6,10.6,0
1938,Sep,9,1,18.9,6.1,12.5,12.8,0
1938,Sep,9,2,19.4,6.7,13.1,12.7,0
1938,Sep,9,3,17.8,5,11.4,12.8,1
1938,Sep,9,4,18.3,10,14.2,8.3,0
1938,Sep,9,5,17.2,6.7,12,10.5,0.3
1938,Sep,9,6,18.3,10.6,14.5,7.7,0.3
1938,Sep,9,7,16.7,8.3,12.5,8.4,4.6
1938,Sep,9,8,18.3,10.6,14.5,7.7,0.3
1938,Sep,9,9,15.6,8.9,12.3,6.7,0
1938,Sep,9,10,16.1,9.4,12.8,6.7,0
1938,Sep,9,11,20.6,7.8,14.2,12.8,0
1938,Sep,9,12,25,13.3,19.2,11.7,0
1938,Sep,9,13,24.4,12.8,18.6,11.6,0
1938,Sep,9,14,21.7,12.2,17,9.5,3
1938,Sep,9,15,16.7,6.7,11.7,10,0
1938,Sep,9,16,17.8,3.9,10.9,13.9,0
1938,Sep,9,17,19.4,10.6,15,8.8,0.5
1938,Sep,9,18,20.6,14.4,17.5,6.2,14.7
1938,Sep,9,19,17.2,12.8,15,4.4,2.3
1938,Sep,9,20,18.9,11.1,15,7.8,0
1938,Sep,9,21,16.1,11.7,13.9,4.4,0
1938,Sep,9,22,20.6,10.6,15.6,10,0
1938,Sep,9,23,23.3,13.3,18.3,10,0
1938,Sep,9,24,21.7,13.9,17.8,7.8,2.3
1938,Sep,9,25,20.6,13.3,17,7.3,0
1938,Sep,9,26,17.8,7.8,12.8,10,3
1938,Sep,9,27,17.2,10.6,13.9,6.6,16.3
1938,Sep,9,28,16.7,10.6,13.7,6.1,0.3
1938,Sep,9,29,17.8,12.2,15,5.6,0.8
1938,Sep,9,30,17.8,10,13.9,7.8,4.8
1938,Oct,10,1,16.7,10,13.4,6.7,1
1938,Oct,10,2,13.9,8.9,11.4,5,8.6
1938,Oct,10,3,15.6,6.7,11.2,8.9,15.5
1938,Oct,10,4,15,9.4,12.2,5.6,9.9
1938,Oct,10,5,11.7,8.9,10.3,2.8,2.5
1938,Oct,10,6,14.4,7.2,10.8,7.2,3.6
1938,Oct,10,7,15,10.6,12.8,4.4,4.6
1938,Oct,10,8,16.7,7.2,12,9.5,3
1938,Oct,10,9,17.2,11.1,14.2,6.1,0
1938,Oct,10,10,15.6,7.8,11.7,7.8,0
1938,Oct,10,11,15.6,6.1,10.9,9.5,0
1938,Oct,10,12,16.1,8.9,12.5,7.2,8.1
1938,Oct,10,13,18.3,12.2,15.3,6.1,1
1938,Oct,10,14,16.7,11.7,14.2,5,0
1938,Oct,10,15,16.1,7.8,12,8.3,0.5
1938,Oct,10,16,16.7,10,13.4,6.7,1.5
1938,Oct,10,17,16.7,6.7,11.7,10,2
1938,Oct,10,18,16.1,11.1,13.6,5,0.3
1938,Oct,10,19,15.6,8.3,12,7.3,0
1938,Oct,10,20,16.1,3.3,9.7,12.8,0
1938,Oct,10,21,16.7,7.2,12,9.5,0
1938,Oct,10,22,12.8,1.7,7.3,11.1,0
1938,Oct,10,23,15,5.6,10.3,9.4,0
1938,Oct,10,24,13.3,1.1,7.2,12.2,0
1938,Oct,10,25,10.6,0,5.3,10.6,2.5
1938,Oct,10,26,12.8,5.6,9.2,7.2,2.8
1938,Oct,10,27,9.4,2.2,5.8,7.2,0
1938,Oct,10,28,11.7,5.6,8.7,6.1,0
1938,Oct,10,29,12.8,4.4,8.6,8.4,0.8
1938,Oct,10,30,12.2,7.8,10,4.4,0.8
1938,Oct,10,31,13.3,3.3,8.3,10,3
1938,Nov,11,1,12.2,7.8,10,4.4,0
1938,Nov,11,2,12.8,5.6,9.2,7.2,0.3
1938,Nov,11,3,14.4,7.8,11.1,6.6,0.3
1938,Nov,11,4,15.6,9.4,12.5,6.2,0
1938,Nov,11,5,18.3,12.8,15.6,5.5,0
1938,Nov,11,6,15,11.7,13.4,3.3,0
1938,Nov,11,7,13.9,10.6,12.3,3.3,0
1938,Nov,11,8,13.3,10,11.7,3.3,0
1938,Nov,11,9,11.7,8.3,10,3.4,0
1938,Nov,11,10,15,8.9,12,6.1,0
1938,Nov,11,11,17.2,9.4,13.3,7.8,3.6
1938,Nov,11,12,17.2,12.2,14.7,5,0.3
1938,Nov,11,13,16.7,13.3,15,3.4,0.8
1938,Nov,11,14,16.1,12.8,14.5,3.3,0
1938,Nov,11,15,11.1,5.6,8.4,5.5,0
1938,Nov,11,16,12.8,7.2,10,5.6,0.3
1938,Nov,11,17,12.8,9.4,11.1,3.4,0
1938,Nov,11,18,13.3,9.4,11.4,3.9,3.8
1938,Nov,11,19,10.6,5.6,8.1,5,6.1
1938,Nov,11,20,9.4,5,7.2,4.4,26.7
1938,Nov,11,21,7.8,2.8,5.3,5,0.3
1938,Nov,11,22,13.9,1.1,7.5,12.8,5.6
1938,Nov,11,23,12.8,2.8,7.8,10,1.8
1938,Nov,11,24,8.9,2.8,5.9,6.1,0.5
1938,Nov,11,25,11.1,2.2,6.7,8.9,10.2
1938,Nov,11,26,10,5,7.5,5,0
1938,Nov,11,27,11.7,0.6,6.2,11.1,9.4
1938,Nov,11,28,10.6,1.7,6.2,8.9,4.8
1938,Nov,11,29,8.9,1.7,5.3,7.2,0.5
1938,Nov,11,30,11.1,2.2,6.7,8.9,5.3
1938,Dec,12,1,8.3,4.4,6.4,3.9,1.3
1938,Dec,12,2,10,4.4,7.2,5.6,0.3
1938,Dec,12,3,9.4,3.9,6.7,5.5,0
1938,Dec,12,4,12.8,-1.1,5.9,13.9,3
1938,Dec,12,5,10.6,2.8,6.7,7.8,0
1938,Dec,12,6,10,3.9,7,6.1,0
1938,Dec,12,7,10.6,6.7,8.7,3.9,1.5
1938,Dec,12,8,10.6,5,7.8,5.6,0.3
1938,Dec,12,9,10.6,1.1,5.9,9.5,13.5
1938,Dec,12,10,11.7,1.7,6.7,10,1.8
1938,Dec,12,11,12.8,8.3,10.6,4.5,0.3
1938,Dec,12,12,13.3,9.4,11.4,3.9,0
1938,Dec,12,13,11.1,7.2,9.2,3.9,8.6
1938,Dec,12,14,11.7,8.9,10.3,2.8,0.3
1938,Dec,12,15,9.4,-0.6,4.4,10,2.5
1938,Dec,12,16,11.1,2.8,7,8.3,3.3
1938,Dec,12,17,6.1,5.6,5.9,0.5,0
1938,Dec,12,18,-1.1,-3.9,-2.5,2.8,0
1938,Dec,12,19,-2.8,-3.3,-3.1,0.5,0
1938,Dec,12,20,-3.3,-6.7,-5,3.4,0.5
1938,Dec,12,21,0.6,-5.6,-2.5,6.2,11.9
1938,Dec,12,22,1.7,-3.9,-1.1,5.6,5.8
1938,Dec,12,23,1.1,0,0.6,1.1,0.3
1938,Dec,12,24,1.7,-1.1,0.3,2.8,0
1938,Dec,12,25,0.6,-0.6,0,1.2,3.3
1938,Dec,12,26,5,-6.1,-0.6,11.1,5.3
1938,Dec,12,27,7.2,-1.7,2.8,8.9,0
1938,Dec,12,28,6.7,1.7,4.2,5,1.8
1938,Dec,12,29,8.9,2.2,5.6,6.7,2.8
1938,Dec,12,30,6.7,1.7,4.2,5,0.3
1938,Dec,12,31,10.6,0,5.3,10.6,4.8
1939,Jan,1,1,9.4,0.6,5,8.8,0.5
1939,Jan,1,2,3.9,2.8,3.4,1.1,0.8
1939,Jan,1,3,4.4,0,2.2,4.4,6.3
1939,Jan,1,4,2.2,-0.6,0.8,2.8,2.3
1939,Jan,1,5,2.8,-2.2,0.3,5,0
1939,Jan,1,6,4.4,-4.4,0,8.8,9.7
1939,Jan,1,7,11.7,-3.3,4.2,15,0.5
1939,Jan,1,8,12.2,4.4,8.3,7.8,0
1939,Jan,1,9,11.1,8.9,10,2.2,0.5
1939,Jan,1,10,8.3,5.6,7,2.7,7.4
1939,Jan,1,11,8.3,3.9,6.1,4.4,0
1939,Jan,1,12,5,0,2.5,5,0
1939,Jan,1,13,6.7,0,3.4,6.7,0
1939,Jan,1,14,12.8,-4.4,4.2,17.2,13.2
1939,Jan,1,15,12.2,-3.3,4.5,15.5,1.5
1939,Jan,1,16,10.6,7.8,9.2,2.8,5.3
1939,Jan,1,17,11.7,6.7,9.2,5,4.1
1939,Jan,1,18,10,8.3,9.2,1.7,4.8
1939,Jan,1,19,10,8.3,9.2,1.7,7.6
1939,Jan,1,20,10.6,6.7,8.7,3.9,8.4
1939,Jan,1,21,10.6,6.1,8.4,4.5,1.3
1939,Jan,1,22,8.9,5,7,3.9,5.8
1939,Jan,1,23,7.8,5,6.4,2.8,1
1939,Jan,1,24,7.2,2.2,4.7,5,6.3
1939,Jan,1,25,1.7,0.6,1.2,1.1,19.3
1939,Jan,1,26,2.8,0.6,1.7,2.2,6.1
1939,Jan,1,27,4.4,1.1,2.8,3.3,0
1939,Jan,1,28,5,0.6,2.8,4.4,0.3
1939,Jan,1,29,3.9,1.7,2.8,2.2,0
1939,Jan,1,30,3.3,2.2,2.8,1.1,0
1939,Jan,1,31,3.9,1.1,2.5,2.8,0
1939,Feb,2,1,2.2,0,1.1,2.2,0
1939,Feb,2,2,2.2,-0.6,0.8,2.8,0
1939,Feb,2,3,5,-2.2,1.4,7.2,0
1939,Feb,2,4,7.8,-1.1,3.4,8.9,0
1939,Feb,2,5,11.1,4.4,7.8,6.7,0
1939,Feb,2,6,12.8,3.3,8.1,9.5,0
1939,Feb,2,7,11.1,3.3,7.2,7.8,2.8
1939,Feb,2,8,10.6,5,7.8,5.6,3.8
1939,Feb,2,9,11.7,7.2,9.5,4.5,0.3
1939,Feb,2,10,13.3,7.8,10.6,5.5,0
1939,Feb,2,11,14.4,9.4,11.9,5,0
1939,Feb,2,12,11.7,8.3,10,3.4,1
1939,Feb,2,13,7.8,3.3,5.6,4.5,0
1939,Feb,2,14,9.4,1.7,5.6,7.7,0
1939,Feb,2,15,12.8,2.8,7.8,10,0
1939,Feb,2,16,10.6,5,7.8,5.6,0
1939,Feb,2,17,7.8,0,3.9,7.8,0.3
1939,Feb,2,18,10,2.2,6.1,7.8,0.3
1939,Feb,2,19,10.6,3.9,7.3,6.7,0
1939,Feb,2,20,11.1,0.6,5.9,10.5,0
1939,Feb,2,21,10.6,1.7,6.2,8.9,3
1939,Feb,2,22,8.3,3.3,5.8,5,5.3
1939,Feb,2,23,8.3,3.3,5.8,5,0
1939,Feb,2,24,9.4,-1.7,3.9,11.1,0
1939,Feb,2,25,8.9,0.6,4.8,8.3,2
1939,Feb,2,26,8.9,1.7,5.3,7.2,1
1939,Feb,2,27,8.9,1.1,5,7.8,3
1939,Feb,2,28,8.9,3.9,6.4,5,3.8
1939,Mar,3,1,10.6,2.8,6.7,7.8,0
1939,Mar,3,2,13.9,5,9.5,8.9,0
1939,Mar,3,3,16.1,6.7,11.4,9.4,0
1939,Mar,3,4,11.7,8.9,10.3,2.8,5.1
1939,Mar,3,5,12.8,7.2,10,5.6,0
1939,Mar,3,6,12.2,6.7,9.5,5.5,0
1939,Mar,3,7,10,2.2,6.1,7.8,0
1939,Mar,3,8,10.6,4.4,7.5,6.2,3.8
1939,Mar,3,9,9.4,2.2,5.8,7.2,0
1939,Mar,3,10,11.1,-1.7,4.7,12.8,2.5
1939,Mar,3,11,8.3,1.1,4.7,7.2,5.8
1939,Mar,3,12,6.1,4.4,5.3,1.7,0.5
1939,Mar,3,13,8.9,-0.6,4.2,9.5,0
1939,Mar,3,14,10.6,1.7,6.2,8.9,0
1939,Mar,3,15,9.4,5.6,7.5,3.8,0.8
1939,Mar,3,16,10,5,7.5,5,2.8
1939,Mar,3,17,6.7,3.9,5.3,2.8,0
1939,Mar,3,18,5.6,0,2.8,5.6,0.8
1939,Mar,3,19,5.6,2.2,3.9,3.4,0
1939,Mar,3,20,10.6,0.6,5.6,10,0
1939,Mar,3,21,10.6,3.9,7.3,6.7,8.4
1939,Mar,3,22,10.6,5,7.8,5.6,0.8
1939,Mar,3,23,10.6,1.1,5.9,9.5,0
1939,Mar,3,24,9.4,-1.1,4.2,10.5,0.3
1939,Mar,3,25,6.1,-0.6,2.8,6.7,3.3
1939,Mar,3,26,5,0.6,2.8,4.4,0.3
1939,Mar,3,27,4.4,1.1,2.8,3.3,2
1939,Mar,3,28,5.6,2.2,3.9,3.4,2.8
1939,Mar,3,29,9.4,2.2,5.8,7.2,0
1939,Mar,3,30,11.7,1.7,6.7,10,0
1939,Mar,3,31,13.9,3.3,8.6,10.6,0
1939,Apr,4,1,15,4.4,9.7,10.6,10.9
1939,Apr,4,2,9.4,5,7.2,4.4,0.5
1939,Apr,4,3,11.7,2.8,7.3,8.9,4.3
1939,Apr,4,4,12.8,7.2,10,5.6,13.2
1939,Apr,4,5,12.2,7.2,9.7,5,12.4
1939,Apr,4,6,7.8,3.9,5.9,3.9,2
1939,Apr,4,7,8.9,0.6,4.8,8.3,0
1939,Apr,4,8,13.3,3.3,8.3,10,0
1939,Apr,4,9,17.8,3.3,10.6,14.5,0
1939,Apr,4,10,19.4,4.4,11.9,15,0
1939,Apr,4,11,23.9,5.6,14.8,18.3,0
1939,Apr,4,12,22.2,11.7,17,10.5,0
1939,Apr,4,13,15.6,10.6,13.1,5,0
1939,Apr,4,14,16.1,8.9,12.5,7.2,0
1939,Apr,4,15,13.3,6.7,10,6.6,0
1939,Apr,4,16,17.2,10.6,13.9,6.6,0.3
1939,Apr,4,17,14.4,7.2,10.8,7.2,0
1939,Apr,4,18,14.4,4.4,9.4,10,0
1939,Apr,4,19,18.9,2.2,10.6,16.7,0
1939,Apr,4,20,21.7,4.4,13.1,17.3,0
1939,Apr,4,21,19.4,5,12.2,14.4,0.8
1939,Apr,4,22,13.3,5.6,9.5,7.7,1.3
1939,Apr,4,23,11.7,4.4,8.1,7.3,0.8
1939,Apr,4,24,12.8,7.8,10.3,5,3.3
1939,Apr,4,25,8.9,1.1,5,7.8,0.3
1939,Apr,4,26,10.6,-0.6,5,11.2,0
1939,Apr,4,27,10.6,1.7,6.2,8.9,0.8
1939,Apr,4,28,12.2,0.6,6.4,11.6,1.3
1939,Apr,4,29,10.6,1.7,6.2,8.9,9.1
1939,Apr,4,30,6.7,3.9,5.3,2.8,15.5
1939,May,5,1,7.2,5.6,6.4,1.6,7.1
1939,May,5,2,10,4.4,7.2,5.6,0
1939,May,5,3,12.8,4.4,8.6,8.4,0
1939,May,5,4,13.3,6.7,10,6.6,1.3
1939,May,5,5,12.2,5.6,8.9,6.6,8.9
1939,May,5,6,14.4,5.6,10,8.8,0
1939,May,5,7,18.3,4.4,11.4,13.9,0
1939,May,5,8,19.4,5,12.2,14.4,0
1939,May,5,9,21.1,8.9,15,12.2,0
1939,May,5,10,21.1,12.8,17,8.3,0
1939,May,5,11,15.6,10,12.8,5.6,0
1939,May,5,12,13.3,6.7,10,6.6,0.3
1939,May,5,13,16.7,7.8,12.3,8.9,0
1939,May,5,14,12.2,4.4,8.3,7.8,2.8
1939,May,5,15,9.4,6.7,8.1,2.7,5.6
1939,May,5,16,15,6.7,10.9,8.3,1.3
1939,May,5,17,10.6,6.7,8.7,3.9,2
1939,May,5,18,12.8,7.8,10.3,5,0
1939,May,5,19,13.9,5.6,9.8,8.3,0
1939,May,5,20,14.4,7.8,11.1,6.6,0.8
1939,May,5,21,17.2,8.3,12.8,8.9,0
1939,May,5,22,20.6,7.8,14.2,12.8,0
1939,May,5,23,23.3,8.3,15.8,15,0
1939,May,5,24,23.9,11.1,17.5,12.8,0
1939,May,5,25,17.8,11.1,14.5,6.7,0
1939,May,5,26,20.6,7.2,13.9,13.4,0
1939,May,5,27,21.1,11.1,16.1,10,0
1939,May,5,28,18.9,7.2,13.1,11.7,0
1939,May,5,29,18.3,7.2,12.8,11.1,0
1939,May,5,30,18.3,7.2,12.8,11.1,0
1939,May,5,31,20.6,7.2,13.9,13.4,0
1939,Jun,6,1,17.2,8.3,12.8,8.9,0
1939,Jun,6,2,21.7,8.9,15.3,12.8,0
1939,Jun,6,3,22.2,7.2,14.7,15,0
1939,Jun,6,4,25,5.6,15.3,19.4,0
1939,Jun,6,5,26.1,8.3,17.2,17.8,0
1939,Jun,6,6,28.9,12.2,20.6,16.7,0
1939,Jun,6,7,27.2,13.9,20.6,13.3,0
1939,Jun,6,8,21.7,11.7,16.7,10,0
1939,Jun,6,9,20.6,7.8,14.2,12.8,0
1939,Jun,6,10,25,10,17.5,15,9.4
1939,Jun,6,11,18.9,11.1,15,7.8,0
1939,Jun,6,12,16.1,6.1,11.1,10,0.5
1939,Jun,6,13,15.6,5,10.3,10.6,0
1939,Jun,6,14,17.8,10,13.9,7.8,1.3
1939,Jun,6,15,17.2,12.8,15,4.4,21.8
1939,Jun,6,16,17.8,12.8,15.3,5,3.8
1939,Jun,6,17,18.3,7.8,13.1,10.5,0
1939,Jun,6,18,18.9,12.2,15.6,6.7,5.3
1939,Jun,6,19,20,9.4,14.7,10.6,0
1939,Jun,6,20,18.3,8.3,13.3,10,1.5
